SampleID,Cruise,Station,Latitude,Longitude,Depth,Longhurst_Short,Longhurst_Long,Plas_Domain,Domain,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV_name,Raw.Sequence.Counts,Temperature,Salinity,Oxygen,Silicate,NO2,NO3,NOx,NH3,PO4
P16S-S104-N25,P16S,Station_104,-67.5,-150,223.33,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_2,Acantharea_2b,Acantharea_2b_X,Acantharea_2b_X_sp.,GRUMP192862,24.5817100371747,1.44,34.71,182,94.85,0.02,32.55,32.57,,2.25
P16S-S104-N25,P16S,Station_104,-67.5,-150,223.33,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Cercozoa,Phaeodarea,Phaeocalpida,Porospathidae,Porospathis,Porospathis_holostoma,GRUMP124227,14.7490260223048,1.44,34.71,182,94.85,0.02,32.55,32.57,,2.25
P16S-S104-N25,P16S,Station_104,-67.5,-150,223.33,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_1,PHYLL_4,PHYLL_4_X,PHYLL_4_X_sp.,GRUMP118746,14.7490260223048,1.44,34.71,182,94.85,0.02,32.55,32.57,,2.25
P16S-S104-N25,P16S,Station_104,-67.5,-150,223.33,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Chaetognatha,Aphragmophora,Aphragmophora_X,Aidanosagitta,Aidanosagitta_neglecta,GRUMP192866,9.83268401486989,1.44,34.71,182,94.85,0.02,32.55,32.57,,2.25
P16S-S104-N25,P16S,Station_104,-67.5,-150,223.33,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Radiolaria_X,Radiolaria_XX,Radiolaria_XXX,Radiolaria_XXXX,Radiolaria_XXXX_sp.,GRUMP119484,9.83268401486989,1.44,34.71,182,94.85,0.02,32.55,32.57,,2.25
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collophidiidae,Collophidium,,GRUMP117712,3520.26118995152,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collophidiidae,Collophidium,,GRUMP117710,2994.41304539445,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,GRUMP100846,87.6413574261789,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Ascidiacea,Salpa,Salpa_thompsoni,GRUMP119697,2468.56490083737,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collodaria_X,Collodaria_XX,Collodaria_XX_sp.,GRUMP117724,238.579250771265,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Clausocalanus,Clausocalanus_furcatus,GRUMP115282,340.827501101807,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_A,Acantharea_A_X,Acanthoplegma,Acanthoplegma_sp.,GRUMP117711,43.8206787130895,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_helveticum,GRUMP102210,886.151502864698,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Lophophaenidae,Lophophaenidae_X,Lophophaenidae_X_sp.,GRUMP117716,73.0344645218158,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IV_X,RAD-B_X_Group-IV_XX,RAD-B_X_Group-IV_XX_sp.,GRUMP100889,38.9517144116351,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP118170,126.593071837814,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_rubrum,GRUMP101568,662.179144997796,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,GRUMP119918,370.041286910533,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Ciliophora_X,Ciliophora_XX,Ciliophora_XXX,Mesodinium,Mesodinium_rubrum,GRUMP102215,53.5586073159982,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_B,Acantharea_B1,Acanthochiasma,Acanthochiasma_sp.,GRUMP117746,14.6068929043632,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_M,Strombidium_M,,GRUMP104194,185.020643455267,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Dictyocystidae,,,GRUMP118880,155.80685764654,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,,,GRUMP103765,111.986178933451,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Tontoniidae_B,,,GRUMP102935,73.0344645218158,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Appendicularia,,,GRUMP118594,107.117214631996,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Clausocalanus,Clausocalanus_furcatus,GRUMP101207,248.317179374174,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xb,RAD-C_Xb_X,RAD-C_Xb_X_sp.,GRUMP106038,73.0344645218158,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_C,Acantharea_C3,Litholophus,Litholophus_spB,GRUMP117709,48.6896430145438,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp.,GRUMP119074,58.4275716174526,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,CCW10-lineage,CCW10-lineage_X,CCW10-lineage_X_sp.,GRUMP118630,477.15850154253,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_rubrum,GRUMP117736,710.86878801234,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Aglaura,Aglaura_hemistoma,GRUMP118687,185.020643455267,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Mollusca,Gastropoda,Heterobranchia,Aplysia,,GRUMP118889,126.593071837814,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Ptychocylididae,Cymatocylis,,GRUMP120222,506.372287351256,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,,,,GRUMP103624,180.151679153812,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_dominans,GRUMP101153,107.117214631996,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,GRUMP101216,131.462036139268,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_I,Pelagostrobilidium,Pelagostrobilidium_neptuni,GRUMP119078,126.593071837814,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,GRUMP103050,141.199964742177,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_I,Strobilidiidae_I_X,Strobilidiidae_I_X_sp.,GRUMP117809,92.5103217276333,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,GRUMP108843,116.855143234905,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp.,GRUMP100166,43.8206787130895,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,,,GRUMP120593,662.179144997796,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Tintinnidae_X,Tintinnidae_X_sp.,GRUMP101591,73.0344645218158,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,GRUMP104443,253.186143675628,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ic,RAD-B_X_Group-Ic_X,RAD-B_X_Group-Ic_X_sp.,GRUMP108096,9.73792860290877,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_sp.,GRUMP120601,121.72410753636,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xa,RAD-C_Xa_X,RAD-C_Xa_X_sp.,GRUMP117745,19.4758572058175,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,,,,,GRUMP119136,63.296535918907,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Choanoflagellida,,,,,,GRUMP119073,43.8206787130895,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_H,Strombidiidae_H_X,Strombidiidae_H_X_sp.,GRUMP192886,316.482679594535,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_B,Acantharea_B2,Phyllostaurus_B2,Phyllostaurus_B2_echinoides,GRUMP117723,53.5586073159982,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_A,Leegaardiellidae_A_X,Leegaardiellidae_A_X_sp.,GRUMP105537,126.593071837814,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_H,Stephanoecidae_Group_H_X,Stephanoecidae_Group_H_X_sp.,GRUMP105271,141.199964742177,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_A,Strobilidiidae_A_X,Strobilidiidae_A_X_sp.,GRUMP119113,38.9517144116351,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Suctoria_X,Suctoria_XX,Suctoria_XX_sp.,GRUMP192632,146.068929043632,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_G,Strombidiidae_G_X,Strombidiidae_G_X_sp.,GRUMP102677,141.199964742177,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_H,Strombidiidae_H_X,Strombidiidae_H_X_sp.,GRUMP101196,29.2137858087263,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,,GRUMP109824,150.937893345086,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_heterogrammum,GRUMP102701,97.3792860290877,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,GRUMP120129,92.5103217276333,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Cercozoa,,,,,,GRUMP115303,48.6896430145438,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,GRUMP114449,73.0344645218158,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,GRUMP167365,360.303358307624,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,,,,,GRUMP120132,116.855143234905,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Ctenophora,Ctenophora_X,Ctenophora_XX,Ctenophora_XXX,Ctenophora_XXX_sp.,GRUMP124777,43.8206787130895,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,GRUMP106022,58.4275716174526,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,,,,GRUMP121068,63.296535918907,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_1,PHYLL_4,PHYLL_4_X,PHYLL_4_X_sp.,GRUMP122913,53.5586073159982,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,GRUMP118606,19.4758572058175,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,GRUMP120170,321.351643895989,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_1,PHYLL_4,PHYLL_4_X,PHYLL_4_X_sp.,GRUMP118190,38.9517144116351,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae,,,GRUMP121064,77.9034288232702,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,GRUMP120869,423.599894226531,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,GRUMP140109,34.0827501101807,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_B,Strombidiida_B_X,Strombidiida_B_XX,Strombidiida_B_XX_sp.,GRUMP116116,34.0827501101807,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Cordagalma,Cordagalma_cordiforme,GRUMP115310,29.2137858087263,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_F,Acantharea_F2,Amphibelone,,GRUMP122888,486.896430145439,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Acinetidae_1,Paracineta,Paracineta_limbata,GRUMP192633,14.6068929043632,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,GRUMP101203,34.0827501101807,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
P16S-S104-N27,P16S,Station_104,-67.5,-150,123.62,APLR,Polar - Austral Polar Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,GRUMP118891,121.72410753636,-1.13,34.18,286.4,56.81,0.09,28.82,28.91,,2.02
